date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2025-07-21,52.39,52.85,51.65,51.73,1687427.0,-0.0,1.0,0,51.85363636363636,,1.0,0.022302022302022273,1.0105093809172594,0,41.27906976744182,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,0.0,52.91,52.91,52.91,52.91,52.91,51.378679777146885,51.378679777146885
2025-07-18,52.65,52.89,51.91,52.0,2356618.0,0.0,1.0,0,51.959999999999994,,1.0,0.0,1.0105093809172594,0,53.6507936507936,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,51.73,51.73,51.73,51.73,51.73,51.61043820388926,51.61043820388926
2025-07-17,52.27,53.165,52.115,52.73,1117288.0,0.0,1.0,0,52.20363636363636,,1.0,0.0,1.0105093809172594,0,49.30555555555545,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,52.0,52.0,52.0,52.0,52.0,51.65,51.65
2025-07-16,52.67,53.18,52.38,52.86,1504433.0,0.0,1.0,0,52.309090909090905,,1.0,0.0,1.0105093809172594,0,56.77655677655674,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,1.1932000000000005,52.73,50.9402,56.309599999999996,54.5198,49.1504,51.849199999999996,51.849199999999996
2025-07-15,52.16,52.5216,51.3,51.61,2301075.0,-0.0,1.0,0,52.29454545454546,,1.0,-0.0,1.0105093809172594,0,31.741573033707922,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,1.2194000000000007,52.86,51.030899999999995,56.5182,54.6891,49.2018,53.31,53.31
2025-07-14,53.93,54.12,52.82,53.14,1475690.0,0.0,1.0,0,52.39454545454546,,1.0,0.0,1.0105093809172594,-1,68.03069053708442,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,1.3115857142857148,51.61,49.64262142857143,55.544757142857144,53.57737857142857,47.675242857142855,51.3,51.3
2025-07-11,52.13,52.395,51.69,52.38,1796765.0,-0.0,1.0,0,52.39909090909091,,1.0,0.01430184418517122,1.0249615286307918,0,54.31818181818185,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,1.3214724489795926,53.14,51.157791326530614,57.10441734693878,55.12220867346939,49.17558265306122,51.3,51.3
2025-07-10,49.24,50.495,49.0,50.27,2542722.0,-0.0,1.0,0,52.26272727272727,,1.0,-0.0,1.0249615286307918,0,28.719723183391068,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,1.4685101311953361,52.38,50.177234803207,56.785530393586015,54.582765196793005,47.97446960641399,54.12,54.12
2025-07-09,48.56,49.69,48.075,49.57,1284048.0,-0.0,1.0,0,51.971818181818186,,1.0,-0.0,1.0249615286307918,0,24.094488188976385,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,1.5204022646813835,50.27,47.989396602977926,54.83120679404416,52.55060339702208,45.70879320595585,54.017599999999995,54.017599999999995
2025-07-08,48.27,48.41,47.88,48.2,679418.0,-0.0,1.0,0,51.58181818181818,,1.0,-0.0,1.0249615286307918,0,23.647604327666173,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,1,51.657500000000006,54.15036882928084,49.16463117071917,1.5325163886327131,49.57,47.27122541705093,54.16754916589814,51.86877458294907,44.97245083410186,53.779895999999994,53.779895999999994
2025-07-07,48.06,48.16,47.6,47.89,1159948.0,-0.0,1.0,0,51.125454545454545,,1.0,-0.0,1.0249615286307918,1,0.0,-0.0,1.0,0,,,False,False,1.0,-0.006431535269709632,0.9935684647302904,1,51.5105,54.482001135789794,48.53899886421021,1.465908075158948,48.2,46.00113788726158,52.597724225476846,50.39886211273843,43.80227577452316,53.42590223999999,53.42590223999999
2025-07-03,48.5,49.05,48.35,48.41,646328.0,0.0,1.0,0,50.82363636363637,,1.0,0.010858216746711058,1.0360907830657053,1,10.37924151696599,0.0,1.0,0,,,False,False,1.0,0.010858216746711058,1.0043568464730288,0,51.4285,54.63769475881412,48.21930524118588,1.4440574983618801,47.89,45.72391375245718,52.222172495085644,50.05608624754282,43.55782750491436,52.959830060799995,52.959830060799995
2025-07-02,47.65,48.67,47.58,48.64,2163134.0,0.0,1.0,0,50.51818181818182,,1.0,0.004751084486676493,1.0410133379119173,0,23.961661341853016,0.0,1.0,0,,,False,False,1.0,0.0,1.0043568464730288,0,51.2755,54.70269987745098,47.84830012254902,1.4187676770503175,48.41,46.28184848442452,52.666303031150946,50.53815151557547,44.15369696884905,52.531043655935996,52.531043655935996
2025-07-01,47.25,47.51,46.65,46.66,1006264.0,-0.0,1.0,0,49.96636363636364,,1.0,-0.0,1.0410133379119173,1,17.00680272108842,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0043568464730288,1,51.019999999999996,54.981848053623466,47.058151946376526,1.4595699858324378,48.64,46.45064502125135,53.018709957497315,50.829354978748654,44.26129004250269,52.0359392903424,52.0359392903424
2025-06-30,47.8,47.81,47.28,47.75,545761.0,0.0,1.0,0,49.50181818181818,,1.0,0.02336048006858138,1.065331909243336,0,44.55205811138012,0.0,1.0,0,,,False,False,1.0,0.02336048006858138,1.0278191045668053,0,50.8055,54.9819457377057,46.629054262294304,1.437457843987264,46.66,44.5038132340191,50.972373531961786,48.816186765980895,42.34762646803821,51.38962657550131,51.38962657550131
2025-06-27,47.29,47.75,47.15,47.32,676140.0,-0.0,1.0,0,49.11181818181819,,1.0,-0.0,1.065331909243336,0,43.294117647058826,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0278191045668053,0,50.555,54.93182761826418,46.17817238173582,1.3776394265596024,47.75,45.6835408601606,51.882918279678805,49.8164591398394,43.617081720321195,50.820871386441155,50.820871386441155
2025-06-26,47.49,47.75,47.275,47.69,447919.0,0.0,1.0,0,48.61636363636364,,1.0,0.0,1.065331909243336,0,41.219512195121986,0.0,1.0,0,,,False,False,1.0,0.0,1.0278191045668053,0,50.351,54.86060707822756,45.84139292177244,1.3131651818053451,47.32,45.35025222729198,51.25949554541604,49.28974777270802,43.38050445458396,50.320366820068216,50.320366820068216
2025-06-25,47.81,47.95,47.3486,47.78,865161.0,0.0,1.0,0,48.198181818181816,,1.0,0.0,1.065331909243336,0,39.141414141414174,0.0,1.0,0,,,False,False,1.0,0.0,1.0278191045668053,0,50.1015,54.600305508132145,45.60269449186786,1.262324811676392,47.69,45.79651278248541,51.47697443502918,49.58348721751459,43.90302556497082,49.87992280166003,49.87992280166003
2025-06-24,46.59,47.12,46.45,46.85,665579.0,-0.0,1.0,0,47.88727272727272,,1.0,-0.0,1.065331909243336,0,53.26460481099664,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0278191045668053,0,49.8195,54.390563224240076,45.24843677575992,1.2671587536995068,47.78,45.879261869450744,51.58147626109852,49.68073813054926,43.97852373890148,49.49233206546083,49.49233206546083
2025-06-23,44.83,45.7865,44.16,45.74,1040878.0,-0.0,1.0,0,47.539090909090916,,1.0,-0.0,1.065331909243336,1,15.699658703071705,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0278191045668053,0,49.461,54.1299137923076,44.7920862076924,1.3687902712923994,46.85,44.7968145930614,50.9563708138772,48.903185406938604,42.7436291861228,49.06640557629631,49.06640557629631
2025-06-20,47.06,47.06,45.35,45.74,708063.0,0.0,1.0,0,47.31545454545455,,1.0,0.0,1.065331909243336,0,18.400000000000034,0.0,1.0,0,,,False,False,1.0,0.0,1.0278191045668053,0,49.161500000000004,53.976004232005636,44.34699576799437,1.3931623947715137,45.74,43.65025640784273,49.91948718431454,47.82974359215727,41.56051281568546,48.2813806840889,48.2813806840889
2025-06-18,46.08,46.69,45.9,46.01,711631.0,0.0,1.0,0,47.14454545454546,,1.0,0.0,1.065331909243336,1,14.999999999999986,0.0,1.0,0,,,False,False,1.0,0.0,1.0278191045668053,0,48.862,53.678183551319464,44.04581644868054,1.3615079380021196,45.74,43.69773809299682,49.82452381400636,47.78226190700318,41.65547618599364,47.621959774634675,47.621959774634675
2025-06-17,46.82,46.87,45.78,46.41,1747802.0,0.0,1.0,0,46.96272727272728,,1.0,0.008693762225603141,1.0745936515536454,0,24.72324723247219,0.0,1.0,0,,,False,False,1.0,0.0,1.0278191045668053,0,48.546,53.129271320792625,43.96272867920737,1.3421145138591106,46.01,43.99682822921133,50.03634354157733,48.023171770788665,41.983656458422665,47.068046210693126,47.068046210693126
